Dataset,Model,Epoch,Train Accuracy,Val Accuracy,Train Loss,Val Loss,Layer,Activation Ratio,Neuron Count,Active Count
MNIST,784=>256=>128=>64=>10,20,0.99695,0.9771,0.010669774163234872,0.11073546667865318,3,0.4088,64,26.16
MNIST,784=>256=>128=>64=>10,20,0.99695,0.9771,0.010669774163234872,0.11073546667865318,4,0.1541,10,1.54
MNIST,784=>128=>64=>10,1,0.9065833333333333,0.9535,0.33214127903442775,0.15823451757941182,1,0.7311,128,93.58
MNIST,784=>128=>64=>10,1,0.9065833333333333,0.9535,0.33214127903442775,0.15823451757941182,2,0.7312,64,46.8
MNIST,784=>128=>64=>10,1,0.9065833333333333,0.9535,0.33214127903442775,0.15823451757941182,3,0.3202,10,3.2
MNIST,784=>128=>64=>10,2,0.9606333333333333,0.9664,0.13399160398877283,0.10886185104101541,1,0.598,128,76.54
MNIST,784=>128=>64=>10,2,0.9606333333333333,0.9664,0.13399160398877283,0.10886185104101541,2,0.7021,64,44.94
MNIST,784=>128=>64=>10,2,0.9606333333333333,0.9664,0.13399160398877283,0.10886185104101541,3,0.2743,10,2.74
MNIST,784=>128=>64=>10,3,0.9726333333333333,0.9715,0.09078498759162007,0.09407217569454947,1,0.5467,128,69.98
MNIST,784=>128=>64=>10,3,0.9726333333333333,0.9715,0.09078498759162007,0.09407217569454947,2,0.6895,64,44.13
MNIST,784=>128=>64=>10,3,0.9726333333333333,0.9715,0.09078498759162007,0.09407217569454947,3,0.255,10,2.55
MNIST,784=>128=>64=>10,4,0.9788333333333333,0.9719,0.06872283408283265,0.09245003422645846,1,0.5173,128,66.21
MNIST,784=>128=>64=>10,4,0.9788333333333333,0.9719,0.06872283408283265,0.09245003422645846,2,0.6781,64,43.4
MNIST,784=>128=>64=>10,4,0.9788333333333333,0.9719,0.06872283408283265,0.09245003422645846,3,0.2462,10,2.46
MNIST,784=>128=>64=>10,5,0.9832333333333333,0.9686,0.05255681176114875,0.10205953195857946,1,0.4941,128,63.25
MNIST,784=>128=>64=>10,5,0.9832333333333333,0.9686,0.05255681176114875,0.10205953195857946,2,0.6674,64,42.71
MNIST,784=>128=>64=>10,5,0.9832333333333333,0.9686,0.05255681176114875,0.10205953195857946,3,0.2368,10,2.37
MNIST,784=>128=>64=>10,6,0.9867166666666667,0.9723,0.04150054728086573,0.08651686744343833,1,0.4807,128,61.53
MNIST,784=>128=>64=>10,6,0.9867166666666667,0.9723,0.04150054728086573,0.08651686744343833,2,0.6587,64,42.15
MNIST,784=>128=>64=>10,6,0.9867166666666667,0.9723,0.04150054728086573,0.08651686744343833,3,0.2311,10,2.31
MNIST,784=>128=>64=>10,7,0.9887333333333334,0.9711,0.03429134823519042,0.0887521629176645,1,0.4636,128,59.34
MNIST,784=>128=>64=>10,7,0.9887333333333334,0.9711,0.03429134823519042,0.0887521629176645,2,0.6473,64,41.43
MNIST,784=>128=>64=>10,7,0.9887333333333334,0.9711,0.03429134823519042,0.0887521629176645,3,0.2264,10,2.26
MNIST,784=>128=>64=>10,8,0.9906833333333334,0.979,0.029548633589777527,0.0720394490795376,1,0.4545,128,58.18
MNIST,784=>128=>64=>10,8,0.9906833333333334,0.979,0.029548633589777527,0.0720394490795376,2,0.6406,64,41.0
MNIST,784=>128=>64=>10,8,0.9906833333333334,0.979,0.029548633589777527,0.0720394490795376,3,0.2212,10,2.21
MNIST,784=>128=>64=>10,9,0.99205,0.973,0.024594341206625212,0.09640063218719394,1,0.438,128,56.07
MNIST,784=>128=>64=>10,9,0.99205,0.973,0.024594341206625212,0.09640063218719394,2,0.6319,64,40.44
MNIST,784=>128=>64=>10,9,0.99205,0.973,0.024594341206625212,0.09640063218719394,3,0.2185,10,2.19
MNIST,784=>128=>64=>10,10,0.99315,0.9745,0.021197269571997693,0.09278681224182878,1,0.4286,128,54.86
MNIST,784=>128=>64=>10,10,0.99315,0.9745,0.021197269571997693,0.09278681224182878,2,0.6266,64,40.1
MNIST,784=>128=>64=>10,10,0.99315,0.9745,0.021197269571997693,0.09278681224182878,3,0.2127,10,2.13
MNIST,784=>128=>64=>10,11,0.9941666666666666,0.9794,0.01792098600384176,0.08168558440306437,1,0.4222,128,54.05
MNIST,784=>128=>64=>10,11,0.9941666666666666,0.9794,0.01792098600384176,0.08168558440306437,2,0.6232,64,39.88
MNIST,784=>128=>64=>10,11,0.9941666666666666,0.9794,0.01792098600384176,0.08168558440306437,3,0.2095,10,2.09
MNIST,784=>128=>64=>10,12,0.9947666666666667,0.9774,0.015230895992928383,0.09371662028414596,1,0.416,128,53.24
MNIST,784=>128=>64=>10,12,0.9947666666666667,0.9774,0.015230895992928383,0.09371662028414596,2,0.6238,64,39.92
MNIST,784=>128=>64=>10,12,0.9947666666666667,0.9774,0.015230895992928383,0.09371662028414596,3,0.202,10,2.02
MNIST,784=>128=>64=>10,13,0.9958,0.9788,0.013173782641070211,0.0914033093422708,1,0.4047,128,51.8
MNIST,784=>128=>64=>10,13,0.9958,0.9788,0.013173782641070211,0.0914033093422708,2,0.6164,64,39.45
MNIST,784=>128=>64=>10,13,0.9958,0.9788,0.013173782641070211,0.0914033093422708,3,0.2012,10,2.01
MNIST,784=>128=>64=>10,14,0.9958666666666667,0.977,0.011774858627018292,0.1029891553968084,1,0.4055,128,51.91
MNIST,784=>128=>64=>10,14,0.9958666666666667,0.977,0.011774858627018292,0.1029891553968084,2,0.6127,64,39.21
MNIST,784=>128=>64=>10,14,0.9958666666666667,0.977,0.011774858627018292,0.1029891553968084,3,0.1998,10,2.0
MNIST,784=>128=>64=>10,15,0.9959833333333333,0.977,0.011003827446842796,0.11334106895627344,1,0.3985,128,51.01
MNIST,784=>128=>64=>10,15,0.9959833333333333,0.977,0.011003827446842796,0.11334106895627344,2,0.6083,64,38.93
MNIST,784=>128=>64=>10,15,0.9959833333333333,0.977,0.011003827446842796,0.11334106895627344,3,0.1972,10,1.97
MNIST,784=>128=>64=>10,16,0.99525,0.9795,0.01347810244363057,0.10572185608911802,1,0.3892,128,49.82
MNIST,784=>128=>64=>10,16,0.99525,0.9795,0.01347810244363057,0.10572185608911802,2,0.6032,64,38.6
MNIST,784=>128=>64=>10,16,0.99525,0.9795,0.01347810244363057,0.10572185608911802,3,0.1945,10,1.95
MNIST,784=>128=>64=>10,17,0.9972166666666666,0.9776,0.008701173963313357,0.10746818378673821,1,0.382,128,48.9
MNIST,784=>128=>64=>10,17,0.9972166666666666,0.9776,0.008701173963313357,0.10746818378673821,2,0.5944,64,38.04
MNIST,784=>128=>64=>10,17,0.9972166666666666,0.9776,0.008701173963313357,0.10746818378673821,3,0.1928,10,1.93
MNIST,784=>128=>64=>10,18,0.9974166666666666,0.9784,0.007821300579146626,0.11572535427128358,1,0.3772,128,48.28
MNIST,784=>128=>64=>10,18,0.9974166666666666,0.9784,0.007821300579146626,0.11572535427128358,2,0.5906,64,37.8
MNIST,784=>128=>64=>10,18,0.9974166666666666,0.9784,0.007821300579146626,0.11572535427128358,3,0.19,10,1.9
MNIST,784=>128=>64=>10,19,0.9960166666666667,0.9724,0.010724750506897869,0.14383690461340232,1,0.3733,128,47.78
MNIST,784=>128=>64=>10,19,0.9960166666666667,0.9724,0.010724750506897869,0.14383690461340232,2,0.5886,64,37.67
MNIST,784=>128=>64=>10,19,0.9960166666666667,0.9724,0.010724750506897869,0.14383690461340232,3,0.1886,10,1.89
MNIST,784=>128=>64=>10,20,0.9977,0.9788,0.006784791895362533,0.13168758416516063,1,0.3689,128,47.22
MNIST,784=>128=>64=>10,20,0.9977,0.9788,0.006784791895362533,0.13168758416516063,2,0.5794,64,37.08
MNIST,784=>128=>64=>10,20,0.9977,0.9788,0.006784791895362533,0.13168758416516063,3,0.1878,10,1.88
MNIST,784=>512=>128=>10,1,0.9263166666666667,0.9655,0.25293960286252726,0.11264675675081623,1,0.5645,512,289.01
MNIST,784=>512=>128=>10,1,0.9263166666666667,0.9655,0.25293960286252726,0.11264675675081623,2,0.6382,128,81.69
MNIST,784=>512=>128=>10,1,0.9263166666666667,0.9655,0.25293960286252726,0.11264675675081623,3,0.3464,10,3.46
MNIST,784=>512=>128=>10,2,0.9706333333333333,0.9757,0.09458485191046541,0.0762958002749795,1,0.4013,512,205.45
MNIST,784=>512=>128=>10,2,0.9706333333333333,0.9757,0.09458485191046541,0.0762958002749795,2,0.5842,128,74.77
MNIST,784=>512=>128=>10,2,0.9706333333333333,0.9757,0.09458485191046541,0.0762958002749795,3,0.2855,10,2.86
MNIST,784=>512=>128=>10,3,0.98145,0.9738,0.05946166448415255,0.07979005715045277,1,0.3448,512,176.55
MNIST,784=>512=>128=>10,3,0.98145,0.9738,0.05946166448415255,0.07979005715045277,2,0.5611,128,71.82
MNIST,784=>512=>128=>10,3,0.98145,0.9738,0.05946166448415255,0.07979005715045277,3,0.2651,10,2.65
MNIST,784=>512=>128=>10,4,0.98565,0.978,0.04348750480228284,0.06875482031189062,1,0.3025,512,154.87
MNIST,784=>512=>128=>10,4,0.98565,0.978,0.04348750480228284,0.06875482031189062,2,0.5403,128,69.15
MNIST,784=>512=>128=>10,4,0.98565,0.978,0.04348750480228284,0.06875482031189062,3,0.2485,10,2.49
MNIST,784=>512=>128=>10,5,0.9889666666666667,0.98,0.032514700045333064,0.06582355631126931,1,0.268,512,137.23
MNIST,784=>512=>128=>10,5,0.9889666666666667,0.98,0.032514700045333064,0.06582355631126931,2,0.5218,128,66.79
MNIST,784=>512=>128=>10,5,0.9889666666666667,0.98,0.032514700045333064,0.06582355631126931,3,0.24,10,2.4
MNIST,784=>512=>128=>10,6,0.9914833333333334,0.9789,0.025872246772794278,0.07125289864001341,1,0.2466,512,126.27
MNIST,784=>512=>128=>10,6,0.9914833333333334,0.9789,0.025872246772794278,0.07125289864001341,2,0.5116,128,65.49
MNIST,784=>512=>128=>10,6,0.9914833333333334,0.9789,0.025872246772794278,0.07125289864001341,3,0.2265,10,2.26
MNIST,784=>512=>128=>10,7,0.9933666666666666,0.9774,0.02093816274383905,0.08303273162453907,1,0.2251,512,115.24
MNIST,784=>512=>128=>10,7,0.9933666666666666,0.9774,0.02093816274383905,0.08303273162453907,2,0.4966,128,63.56
MNIST,784=>512=>128=>10,7,0.9933666666666666,0.9774,0.02093816274383905,0.08303273162453907,3,0.2133,10,2.13
MNIST,784=>512=>128=>10,8,0.99375,0.9813,0.01771595699441554,0.07751464716225229,1,0.2092,512,107.1
MNIST,784=>512=>128=>10,8,0.99375,0.9813,0.01771595699441554,0.07751464716225229,2,0.4838,128,61.92
MNIST,784=>512=>128=>10,8,0.99375,0.9813,0.01771595699441554,0.07751464716225229,3,0.2082,10,2.08
MNIST,784=>512=>128=>10,9,0.9951166666666666,0.98,0.01490698119213931,0.08090743273609764,1,0.2001,512,102.46
MNIST,784=>512=>128=>10,9,0.9951166666666666,0.98,0.01490698119213931,0.08090743273609764,2,0.4773,128,61.1
MNIST,784=>512=>128=>10,9,0.9951166666666666,0.98,0.01490698119213931,0.08090743273609764,3,0.1995,10,2.0
MNIST,784=>512=>128=>10,10,0.9958666666666667,0.979,0.013636488151689597,0.08107387078230262,1,0.1847,512,94.57
MNIST,784=>512=>128=>10,10,0.9958666666666667,0.979,0.013636488151689597,0.08107387078230262,2,0.4656,128,59.6
MNIST,784=>512=>128=>10,10,0.9958666666666667,0.979,0.013636488151689597,0.08107387078230262,3,0.1936,10,1.94
MNIST,784=>512=>128=>10,11,0.99565,0.9818,0.012880029573075349,0.08106862892519157,1,0.1771,512,90.68
MNIST,784=>512=>128=>10,11,0.99565,0.9818,0.012880029573075349,0.08106862892519157,2,0.4562,128,58.39
MNIST,784=>512=>128=>10,11,0.99565,0.9818,0.012880029573075349,0.08106862892519157,3,0.1917,10,1.92
MNIST,784=>512=>128=>10,12,0.9961833333333333,0.9811,0.011298092071873685,0.0875617420229509,1,0.1721,512,88.13
MNIST,784=>512=>128=>10,12,0.9961833333333333,0.9811,0.011298092071873685,0.0875617420229509,2,0.448,128,57.35
MNIST,784=>512=>128=>10,12,0.9961833333333333,0.9811,0.011298092071873685,0.0875617420229509,3,0.1842,10,1.84
MNIST,784=>512=>128=>10,13,0.9966,0.9816,0.011102831342140213,0.0932466904217037,1,0.1695,512,86.78
MNIST,784=>512=>128=>10,13,0.9966,0.9816,0.011102831342140213,0.0932466904217037,2,0.44,128,56.32
MNIST,784=>512=>128=>10,13,0.9966,0.9816,0.011102831342140213,0.0932466904217037,3,0.1766,10,1.77
MNIST,784=>512=>128=>10,14,0.9965166666666667,0.9826,0.010441292967952041,0.08134862034720257,1,0.1688,512,86.41
MNIST,784=>512=>128=>10,14,0.9965166666666667,0.9826,0.010441292967952041,0.08134862034720257,2,0.433,128,55.43
MNIST,784=>512=>128=>10,14,0.9965166666666667,0.9826,0.010441292967952041,0.08134862034720257,3,0.1725,10,1.72
MNIST,784=>512=>128=>10,15,0.99655,0.9807,0.01177026243963429,0.09895027247847746,1,0.1613,512,82.57
MNIST,784=>512=>128=>10,15,0.99655,0.9807,0.01177026243963429,0.09895027247847746,2,0.4283,128,54.82
MNIST,784=>512=>128=>10,15,0.99655,0.9807,0.01177026243963429,0.09895027247847746,3,0.172,10,1.72
MNIST,784=>512=>128=>10,16,0.9985833333333334,0.9806,0.004620405368842291,0.11009181361080868,1,0.1564,512,80.09
MNIST,784=>512=>128=>10,16,0.9985833333333334,0.9806,0.004620405368842291,0.11009181361080868,2,0.4215,128,53.95
MNIST,784=>512=>128=>10,16,0.9985833333333334,0.9806,0.004620405368842291,0.11009181361080868,3,0.1655,10,1.66
MNIST,784=>512=>128=>10,17,0.9963833333333333,0.9799,0.011144263182146452,0.09486015930638218,1,0.1571,512,80.44
MNIST,784=>512=>128=>10,17,0.9963833333333333,0.9799,0.011144263182146452,0.09486015930638218,2,0.4201,128,53.77
MNIST,784=>512=>128=>10,17,0.9963833333333333,0.9799,0.011144263182146452,0.09486015930638218,3,0.1655,10,1.66
MNIST,784=>512=>128=>10,18,0.9978,0.981,0.007947577698764413,0.09732012214180742,1,0.1549,512,79.31
MNIST,784=>512=>128=>10,18,0.9978,0.981,0.007947577698764413,0.09732012214180742,2,0.4104,128,52.53
MNIST,784=>512=>128=>10,18,0.9978,0.981,0.007947577698764413,0.09732012214180742,3,0.1647,10,1.65
MNIST,784=>512=>128=>10,19,0.9985666666666667,0.9786,0.004765634386269845,0.13360022270870292,1,0.1506,512,77.12
MNIST,784=>512=>128=>10,19,0.9985666666666667,0.9786,0.004765634386269845,0.13360022270870292,2,0.4029,128,51.57
MNIST,784=>512=>128=>10,19,0.9985666666666667,0.9786,0.004765634386269845,0.13360022270870292,3,0.1618,10,1.62
MNIST,784=>512=>128=>10,20,0.9969,0.9823,0.0106032429991963,0.09988028069797629,1,0.1485,512,76.02
MNIST,784=>512=>128=>10,20,0.9969,0.9823,0.0106032429991963,0.09988028069797629,2,0.3997,128,51.16
MNIST,784=>512=>128=>10,20,0.9969,0.9823,0.0106032429991963,0.09988028069797629,3,0.159,10,1.59
MNIST,784=>1024=>256=>64=>10,1,0.9262333333333334,0.9642,0.24867982421316573,0.10826659470738748,1,0.4942,1024,506.02
MNIST,784=>1024=>256=>64=>10,1,0.9262333333333334,0.9642,0.24867982421316573,0.10826659470738748,2,0.5056,256,129.42
MNIST,784=>1024=>256=>64=>10,1,0.9262333333333334,0.9642,0.24867982421316573,0.10826659470738748,3,0.5435,64,34.79
MNIST,784=>1024=>256=>64=>10,1,0.9262333333333334,0.9642,0.24867982421316573,0.10826659470738748,4,0.3973,10,3.97
MNIST,784=>1024=>256=>64=>10,2,0.9718333333333333,0.9766,0.0908873520328848,0.0800622186466316,1,0.3029,1024,310.12
MNIST,784=>1024=>256=>64=>10,2,0.9718333333333333,0.9766,0.0908873520328848,0.0800622186466316,2,0.431,256,110.34
MNIST,784=>1024=>256=>64=>10,2,0.9718333333333333,0.9766,0.0908873520328848,0.0800622186466316,3,0.4975,64,31.84
MNIST,784=>1024=>256=>64=>10,2,0.9718333333333333,0.9766,0.0908873520328848,0.0800622186466316,4,0.3486,10,3.49
MNIST,784=>1024=>256=>64=>10,3,0.9809333333333333,0.9668,0.06088300017061145,0.10985448325362804,1,0.2291,1024,234.64
MNIST,784=>1024=>256=>64=>10,3,0.9809333333333333,0.9668,0.06088300017061145,0.10985448325362804,2,0.393,256,100.62
MNIST,784=>1024=>256=>64=>10,3,0.9809333333333333,0.9668,0.06088300017061145,0.10985448325362804,3,0.4672,64,29.9
MNIST,784=>1024=>256=>64=>10,3,0.9809333333333333,0.9668,0.06088300017061145,0.10985448325362804,4,0.3154,10,3.15
MNIST,784=>1024=>256=>64=>10,4,0.9860333333333333,0.9797,0.04447695275433292,0.06792766236205909,1,0.1853,1024,189.75
MNIST,784=>1024=>256=>64=>10,4,0.9860333333333333,0.9797,0.04447695275433292,0.06792766236205909,2,0.3616,256,92.58
MNIST,784=>1024=>256=>64=>10,4,0.9860333333333333,0.9797,0.04447695275433292,0.06792766236205909,3,0.441,64,28.23
MNIST,784=>1024=>256=>64=>10,4,0.9860333333333333,0.9797,0.04447695275433292,0.06792766236205909,4,0.2994,10,2.99
MNIST,784=>1024=>256=>64=>10,5,0.9894833333333334,0.981,0.03311685045710333,0.07064079124211275,1,0.1645,1024,168.44
MNIST,784=>1024=>256=>64=>10,5,0.9894833333333334,0.981,0.03311685045710333,0.07064079124211275,2,0.3413,256,87.37
MNIST,784=>1024=>256=>64=>10,5,0.9894833333333334,0.981,0.03311685045710333,0.07064079124211275,3,0.4161,64,26.63
MNIST,784=>1024=>256=>64=>10,5,0.9894833333333334,0.981,0.03311685045710333,0.07064079124211275,4,0.2844,10,2.84
MNIST,784=>1024=>256=>64=>10,6,0.9905333333333334,0.9803,0.0289768288696077,0.06812892208809626,1,0.1431,1024,146.56
MNIST,784=>1024=>256=>64=>10,6,0.9905333333333334,0.9803,0.0289768288696077,0.06812892208809626,2,0.3255,256,83.33
MNIST,784=>1024=>256=>64=>10,6,0.9905333333333334,0.9803,0.0289768288696077,0.06812892208809626,3,0.4049,64,25.91
MNIST,784=>1024=>256=>64=>10,6,0.9905333333333334,0.9803,0.0289768288696077,0.06812892208809626,4,0.273,10,2.73
MNIST,784=>1024=>256=>64=>10,7,0.993,0.9824,0.02164215680962548,0.06796318197290732,1,0.1287,1024,131.84
MNIST,784=>1024=>256=>64=>10,7,0.993,0.9824,0.02164215680962548,0.06796318197290732,2,0.3079,256,78.83
MNIST,784=>1024=>256=>64=>10,7,0.993,0.9824,0.02164215680962548,0.06796318197290732,3,0.3929,64,25.15
MNIST,784=>1024=>256=>64=>10,7,0.993,0.9824,0.02164215680962548,0.06796318197290732,4,0.2549,10,2.55
MNIST,784=>1024=>256=>64=>10,8,0.99385,0.9814,0.018499468614781106,0.07217461734765661,1,0.1218,1024,124.75
MNIST,784=>1024=>256=>64=>10,8,0.99385,0.9814,0.018499468614781106,0.07217461734765661,2,0.2983,256,76.38
MNIST,784=>1024=>256=>64=>10,8,0.99385,0.9814,0.018499468614781106,0.07217461734765661,3,0.383,64,24.51
MNIST,784=>1024=>256=>64=>10,8,0.99385,0.9814,0.018499468614781106,0.07217461734765661,4,0.2474,10,2.47
MNIST,784=>1024=>256=>64=>10,9,0.9940166666666667,0.9799,0.019365600213425194,0.08836807961649,1,0.115,1024,117.78
MNIST,784=>1024=>256=>64=>10,9,0.9940166666666667,0.9799,0.019365600213425194,0.08836807961649,2,0.2869,256,73.44
MNIST,784=>1024=>256=>64=>10,9,0.9940166666666667,0.9799,0.019365600213425194,0.08836807961649,3,0.3703,64,23.7
MNIST,784=>1024=>256=>64=>10,9,0.9940166666666667,0.9799,0.019365600213425194,0.08836807961649,4,0.2429,10,2.43
MNIST,784=>1024=>256=>64=>10,10,0.9944166666666666,0.9818,0.01766150169922898,0.07689634839871766,1,0.108,1024,110.64
MNIST,784=>1024=>256=>64=>10,10,0.9944166666666666,0.9818,0.01766150169922898,0.07689634839871766,2,0.2692,256,68.92
MNIST,784=>1024=>256=>64=>10,10,0.9944166666666666,0.9818,0.01766150169922898,0.07689634839871766,3,0.3543,64,22.67
MNIST,784=>1024=>256=>64=>10,10,0.9944166666666666,0.9818,0.01766150169922898,0.07689634839871766,4,0.2314,10,2.31
MNIST,784=>1024=>256=>64=>10,11,0.9963166666666666,0.9802,0.012711548356635632,0.08025779569699147,1,0.104,1024,106.46
MNIST,784=>1024=>256=>64=>10,11,0.9963166666666666,0.9802,0.012711548356635632,0.08025779569699147,2,0.264,256,67.59
MNIST,784=>1024=>256=>64=>10,11,0.9963166666666666,0.9802,0.012711548356635632,0.08025779569699147,3,0.3442,64,22.03
MNIST,784=>1024=>256=>64=>10,11,0.9963166666666666,0.9802,0.012711548356635632,0.08025779569699147,4,0.2233,10,2.23
MNIST,784=>1024=>256=>64=>10,12,0.9959666666666667,0.9827,0.012952328840709555,0.07983711568895334,1,0.1036,1024,106.09
MNIST,784=>1024=>256=>64=>10,12,0.9959666666666667,0.9827,0.012952328840709555,0.07983711568895334,2,0.2553,256,65.35
MNIST,784=>1024=>256=>64=>10,12,0.9959666666666667,0.9827,0.012952328840709555,0.07983711568895334,3,0.3327,64,21.29
MNIST,784=>1024=>256=>64=>10,12,0.9959666666666667,0.9827,0.012952328840709555,0.07983711568895334,4,0.2257,10,2.26
MNIST,784=>1024=>256=>64=>10,13,0.9956,0.9813,0.013897469755918284,0.08204552829308079,1,0.1027,1024,105.16
MNIST,784=>1024=>256=>64=>10,13,0.9956,0.9813,0.013897469755918284,0.08204552829308079,2,0.2477,256,63.4
MNIST,784=>1024=>256=>64=>10,13,0.9956,0.9813,0.013897469755918284,0.08204552829308079,3,0.3195,64,20.45
MNIST,784=>1024=>256=>64=>10,13,0.9956,0.9813,0.013897469755918284,0.08204552829308079,4,0.2282,10,2.28
MNIST,784=>1024=>256=>64=>10,14,0.99735,0.9798,0.00881571034924074,0.10320140353864327,1,0.0993,1024,101.69
MNIST,784=>1024=>256=>64=>10,14,0.99735,0.9798,0.00881571034924074,0.10320140353864327,2,0.2445,256,62.59
MNIST,784=>1024=>256=>64=>10,14,0.99735,0.9798,0.00881571034924074,0.10320140353864327,3,0.3196,64,20.46
MNIST,784=>1024=>256=>64=>10,14,0.99735,0.9798,0.00881571034924074,0.10320140353864327,4,0.2031,10,2.03
MNIST,784=>1024=>256=>64=>10,15,0.9964166666666666,0.982,0.012768600313741926,0.087606495189366,1,0.1009,1024,103.28
MNIST,784=>1024=>256=>64=>10,15,0.9964166666666666,0.982,0.012768600313741926,0.087606495189366,2,0.2379,256,60.91
MNIST,784=>1024=>256=>64=>10,15,0.9964166666666666,0.982,0.012768600313741926,0.087606495189366,3,0.3169,64,20.28
MNIST,784=>1024=>256=>64=>10,15,0.9964166666666666,0.982,0.012768600313741926,0.087606495189366,4,0.1849,10,1.85
MNIST,784=>1024=>256=>64=>10,16,0.9966,0.98,0.011470779535216268,0.09672536812037608,1,0.097,1024,99.29
MNIST,784=>1024=>256=>64=>10,16,0.9966,0.98,0.011470779535216268,0.09672536812037608,2,0.2289,256,58.6
MNIST,784=>1024=>256=>64=>10,16,0.9966,0.98,0.011470779535216268,0.09672536812037608,3,0.306,64,19.58
MNIST,784=>1024=>256=>64=>10,16,0.9966,0.98,0.011470779535216268,0.09672536812037608,4,0.186,10,1.86
MNIST,784=>1024=>256=>64=>10,17,0.9975,0.9791,0.008145580398130925,0.10708430310677187,1,0.0985,1024,100.83
MNIST,784=>1024=>256=>64=>10,17,0.9975,0.9791,0.008145580398130925,0.10708430310677187,2,0.2228,256,57.03
MNIST,784=>1024=>256=>64=>10,17,0.9975,0.9791,0.008145580398130925,0.10708430310677187,3,0.3011,64,19.27
MNIST,784=>1024=>256=>64=>10,17,0.9975,0.9791,0.008145580398130925,0.10708430310677187,4,0.1744,10,1.74
MNIST,784=>1024=>256=>64=>10,18,0.99705,0.9838,0.0096199779423264,0.08412699609601271,1,0.1009,1024,103.28
MNIST,784=>1024=>256=>64=>10,18,0.99705,0.9838,0.0096199779423264,0.08412699609601271,2,0.2142,256,54.83
MNIST,784=>1024=>256=>64=>10,18,0.99705,0.9838,0.0096199779423264,0.08412699609601271,3,0.2938,64,18.8
MNIST,784=>1024=>256=>64=>10,18,0.99705,0.9838,0.0096199779423264,0.08412699609601271,4,0.1699,10,1.7
MNIST,784=>1024=>256=>64=>10,19,0.9972833333333333,0.9847,0.009265812734930004,0.0827657964668629,1,0.0983,1024,100.63
MNIST,784=>1024=>256=>64=>10,19,0.9972833333333333,0.9847,0.009265812734930004,0.0827657964668629,2,0.2139,256,54.76
MNIST,784=>1024=>256=>64=>10,19,0.9972833333333333,0.9847,0.009265812734930004,0.0827657964668629,3,0.293,64,18.75
MNIST,784=>1024=>256=>64=>10,19,0.9972833333333333,0.9847,0.009265812734930004,0.0827657964668629,4,0.1629,10,1.63
MNIST,784=>1024=>256=>64=>10,20,0.9971833333333333,0.9815,0.009541715027508,0.09209910892042705,1,0.0969,1024,99.23
MNIST,784=>1024=>256=>64=>10,20,0.9971833333333333,0.9815,0.009541715027508,0.09209910892042705,2,0.2106,256,53.92
MNIST,784=>1024=>256=>64=>10,20,0.9971833333333333,0.9815,0.009541715027508,0.09209910892042705,3,0.2881,64,18.44
MNIST,784=>1024=>256=>64=>10,20,0.9971833333333333,0.9815,0.009541715027508,0.09209910892042705,4,0.1674,10,1.67
MNIST,784=>64=>32=>10,1,0.8845333333333333,0.936,0.40744290422243096,0.21936702635732425,1,0.8173,64,52.31
MNIST,784=>64=>32=>10,1,0.8845333333333333,0.936,0.40744290422243096,0.21936702635732425,2,0.8458,32,27.07
MNIST,784=>64=>32=>10,1,0.8845333333333333,0.936,0.40744290422243096,0.21936702635732425,3,0.292,10,2.92
MNIST,784=>64=>32=>10,2,0.94515,0.9494,0.19047007423394652,0.17068381411183603,1,0.7326,64,46.88
MNIST,784=>64=>32=>10,2,0.94515,0.9494,0.19047007423394652,0.17068381411183603,2,0.8255,32,26.42
MNIST,784=>64=>32=>10,2,0.94515,0.9494,0.19047007423394652,0.17068381411183603,3,0.2506,10,2.51
MNIST,784=>64=>32=>10,3,0.9578833333333333,0.9621,0.14214770090001733,0.13317463412038555,1,0.6745,64,43.16
MNIST,784=>64=>32=>10,3,0.9578833333333333,0.9621,0.14214770090001733,0.13317463412038555,2,0.8151,32,26.08
MNIST,784=>64=>32=>10,3,0.9578833333333333,0.9621,0.14214770090001733,0.13317463412038555,3,0.2371,10,2.37
MNIST,784=>64=>32=>10,4,0.9676833333333333,0.9655,0.11211583283948286,0.11443782464940706,1,0.6416,64,41.06
MNIST,784=>64=>32=>10,4,0.9676833333333333,0.9655,0.11211583283948286,0.11443782464940706,2,0.8065,32,25.81
MNIST,784=>64=>32=>10,4,0.9676833333333333,0.9655,0.11211583283948286,0.11443782464940706,3,0.2252,10,2.25
MNIST,784=>64=>32=>10,5,0.9727333333333333,0.9675,0.0901600037098749,0.10767797600818282,1,0.6202,64,39.7
MNIST,784=>64=>32=>10,5,0.9727333333333333,0.9675,0.0901600037098749,0.10767797600818282,2,0.8053,32,25.77
MNIST,784=>64=>32=>10,5,0.9727333333333333,0.9675,0.0901600037098749,0.10767797600818282,3,0.2199,10,2.2
MNIST,784=>64=>32=>10,6,0.9762166666666666,0.9722,0.07828388925590145,0.09317507793990433,1,0.6005,64,38.43
MNIST,784=>64=>32=>10,6,0.9762166666666666,0.9722,0.07828388925590145,0.09317507793990433,2,0.8003,32,25.61
MNIST,784=>64=>32=>10,6,0.9762166666666666,0.9722,0.07828388925590145,0.09317507793990433,3,0.2155,10,2.16
MNIST,784=>64=>32=>10,7,0.9799,0.9719,0.06515609226730674,0.09681273555452787,1,0.5843,64,37.4
